cog,commune,prenom,nom,sexe,dateNais,dateMandat,famille_nuance,nuance_politique
88061,Bleurville,Xavier,GRANGET,M,1967-08-23,2020-05-18,Non classé,NC
88062,Blevaincourt,Régine,KUBOT,F,1958-11-02,2020-06-28,Non classé,NC
88063,Bocquegney,Jean-Marie,THOMAS,M,1955-04-28,2020-06-28,Non classé,NC
88064,Bois-De-Champ,Jacques,CAVERZASI,M,1951-08-04,2020-05-18,Non classé,NC
88065,Bonvillet,François,THIERY,M,1956-02-11,2020-05-18,Non classé,NC
88066,Boulaincourt,Jean-Christophe,HALLUIN,M,1970-09-12,2020-05-18,Non classé,NC
88068,La Bourgonce,Denis,HUIN,M,1949-01-14,2020-05-18,Non classé,NC
88069,Bouxières-Aux-Bois,Philippe,PERREIN,M,1961-08-01,2020-05-18,Non classé,NC
88070,Bouxurulles,Jean,VAUBOURG,M,1956-10-17,2020-05-18,Non classé,NC
88071,Bouzemont,Laure,THOUVENIN DE VILLARET,F,1968-12-07,2020-06-28,,
88073,Brantigny,Alain,GUIHARD,M,1964-01-30,2020-05-18,Non classé,NC
88074,Brechainville,Estelle,CLERGET,F,1971-11-11,2020-05-18,Non classé,NC
88075,La Bresse,Maryvonne,CROUVEZIER,F,1952-12-10,2020-05-18,Droite,LDVD
88076,Brouvelieures,Anne-Marie,DE SOUSA,F,1963-06-16,2020-05-18,Non classé,NC
88077,Brû,Patrice,ROBIN,M,1952-01-19,2020-05-18,Non classé,NC
88078,Bruyères,Ludovic,DURAIN,M,1978-03-11,2025-01-31,Non classé,LNC
88079,Bulgnéville,Christian,FRANQUEVILLE,M,1949-05-14,2020-05-18,Non classé,LNC
88080,Bult,Gabriel,PIERRE,M,1968-01-10,2020-05-18,Non classé,NC
88081,Bussang,Bachir,AÏD,M,1961-09-29,2020-05-18,Non classé,LNC
88082,Celles-Sur-Plaine,Christine,RISSE,F,1958-08-02,2020-05-18,Non classé,NC
88083,Certilleux,Jean-Marie,LOUIS,M,1947-11-08,2020-05-18,Non classé,NC
88084,Chamagne,Stéphane,BOEUF,M,1965-02-01,2020-06-28,Non classé,NC
88085,Champdray,Elisabeth,KLIPFEL,F,1961-06-17,2020-05-18,Non classé,NC
88086,Champ-Le-Duc,Jean-Louis,MENTREL,M,1963-03-21,2020-05-18,Non classé,NC
88087,Chantraine,Marc,BARBAUX,M,1952-04-04,2020-05-18,Non classé,LNC
88088,La Chapelle-Aux-Bois,Etienne,BLAISE,M,1955-06-06,2020-06-28,Non classé,NC
88089,La Chapelle-Devant-Bruyères,Jacques,VALANCE,M,1948-06-08,2020-05-18,Non classé,NC
88090,Charmes,Raphaël,MICHELET,M,1968-09-23,2023-10-07,,
88091,Charmois-Devant-Bruyères,Patrick,MOULIN,M,1963-10-30,2020-05-18,Non classé,NC
88092,Charmois-L'Orgueilleux,Eric,DEL MISSIER,M,1962-02-22,2020-05-18,Non classé,NC
88093,Châtas,Brigitte,GAMAIN,F,1956-06-20,2020-05-18,Non classé,NC
88094,Châtel-Sur-Moselle,Françoise,PIAGET,F,1952-05-02,2020-05-18,Non classé,LNC
88095,Châtenois,Guy,SAUVAGE,M,1950-12-03,2020-05-18,Non classé,LNC
88096,Châtillon-Sur-Saône,Jean-Marie,GUILLAUMEY,M,1954-12-29,2020-06-28,Non classé,NC
88097,Chauffecourt,Michel,DEL,M,1947-07-30,2020-05-18,Non classé,NC
88098,Chaumousey,Olivier,BARABAN,M,1959-12-22,2020-05-18,Non classé,NC
88099,Chavelot,Francis,ALLAIN,M,1952-06-11,2020-05-18,Non classé,LNC
88100,Chef-Haut,Mathieu,ADAM,M,1991-04-25,2020-06-28,Non classé,NC
88101,Cheniménil,Joël,MANGEL,M,1955-06-17,2020-05-18,Non classé,LNC
88102,Chermisey,Francis,BAUNIN,M,1970-01-09,2020-05-18,Non classé,NC
88103,Circourt,Emilien,JEANDEL,M,1989-07-26,2020-05-18,Non classé,NC
88104,Circourt-Sur-Mouzon,Rose-Marie,BOGARD,F,1955-02-18,2020-05-18,Non classé,NC
88105,Claudon,Alain,ROUSSEL,M,1955-01-15,2020-05-18,Non classé,NC
88106,Ban-Sur-Meurthe-Clefcy,Sylvia,DIDIERDEFRESSE,F,1979-05-20,2020-05-18,Non classé,NC
88107,Clérey-La-Côte,Daniel,FRESNAIS,M,1964-12-13,2020-05-18,Non classé,NC
88108,Le Clerjus,Philippe,JOLLET,M,1960-11-30,2020-06-28,Non classé,NC
88109,Cleurie,Patrick,LAGARDE,M,1962-03-07,2020-05-18,Non classé,NC
88110,Clézentaine,Christian,ROCHOTTE,M,1954-02-17,2020-05-18,Non classé,NC
88111,Coinches,Anthony,LEMAIRE,M,1982-08-06,2020-05-18,Non classé,NC
88113,Combrimont,Annie-Marie,BARTH,F,1954-08-20,2020-05-18,,
88114,Contrexéville,Luc,GERECKE,M,1951-04-29,2020-06-28,Non classé,LNC
88115,Corcieux,Christian,CAËL,M,1956-11-26,2020-05-18,Non classé,LNC
88116,Cornimont,Marie-Josèphe,CLEMENT,F,1957-07-19,2020-05-18,Non classé,LNC
88117,Courcelles-Sous-Châtenois,Michel,HUMBLOT,M,1952-11-09,2020-05-18,Non classé,NC
88118,Coussey,Christophe,COIFFIER,M,1971-12-30,2020-06-28,Non classé,NC
88119,Crainvilliers,Bernard,ALBERT,M,1951-02-02,2020-05-18,Non classé,NC
88120,La Croix-Aux-Mines,Jean-Yves,AUZENE,M,1969-07-06,2020-05-18,Non classé,NC
88121,Damas-Aux-Bois,Jacques,AUBRY,M,1948-03-11,2020-06-28,Non classé,NC
88122,Damas-Et-Bettegney,Claude,MAIRE,M,1947-12-29,2020-05-18,Non classé,NC
88123,Damblain,Eric,GRANDEMANGE,M,1959-11-27,2020-05-18,Non classé,NC
88124,Darney,Yves,DESVERNES,M,1950-09-28,2020-05-18,Non classé,LNC
88125,Darney-Aux-Chênes,Gérard,DUBOIS,M,1948-11-08,2020-05-18,Non classé,NC
88126,Darnieulles,Philippe,RETOURNARD,M,1956-09-05,2020-05-18,Non classé,LNC
88127,Deinvillers,Lucette,MICHEL,F,1964-02-13,2020-05-18,Non classé,NC
88128,Denipaire,Didier,AGUSTI,M,1955-03-13,2020-05-18,Non classé,NC
88129,Derbamont,Christian,VAILLANT,M,1946-01-19,2020-05-18,Non classé,NC
88130,Destord,Michel,HOUOT,M,1953-06-02,2020-05-18,Non classé,NC
88131,Deycimont,Eric,AUBRY,M,1957-05-18,2020-05-18,Non classé,NC
88132,Deyvillers,Bruno,CHEVRIER,M,1965-03-05,2020-05-18,Non classé,LNC
88133,Dignonville,Daniel,MICARD,M,1958-11-14,2020-06-28,Non classé,NC
88134,Dinozé,Wilfrid,GRANDMAIRE,M,1969-11-02,2020-06-28,Non classé,NC
88135,Docelles,Alain,WOIRGNY,M,1953-02-26,2020-05-18,Non classé,NC
88136,Dogneville,Mireille,CLAUDE PITET,F,1947-09-21,2020-05-18,Non classé,LNC
88137,Dolaincourt,Elisabeth,CHANE,F,1965-12-26,2020-05-18,Non classé,NC
88138,Dombasle-Devant-Darney,Alain,GRANDCLERC,M,1947-08-04,2020-05-18,Non classé,NC
88139,Dombasle-En-Xaintois,René,GASQUIN,M,1951-03-27,2020-05-18,Non classé,NC
88140,Dombrot-Le-Sec,Bernard,SALQUEBRE,M,1953-08-07,2020-06-28,Non classé,NC
88141,Dombrot-Sur-Vair,Christophe,VOUILLON,M,1973-09-02,2020-05-18,Non classé,NC
88142,Domèvre-Sur-Avière,Bernadette,MARQUIS,F,1958-08-24,2020-05-18,Non classé,NC
88143,Domèvre-Sur-Durbion,Bernard,MOREL,M,1952-02-19,2020-05-18,Non classé,NC
88144,Domèvre-Sous-Montfort,Dominique,COLLIN,M,1961-08-17,2020-05-18,Non classé,NC
88145,Domfaing,Alain,CHARLES,M,1955-05-29,2020-05-18,Non classé,NC
88146,Domjulien,Michel,GUILGOT,M,1960-01-08,2020-05-18,Non classé,NC
88147,Dommartin-Aux-Bois,Patrick,RAMBAUT,M,1957-03-03,2020-06-28,Non classé,NC
88148,Dommartin-Lès-Remiremont,Catherine,LOUIS,F,1969-07-17,2020-05-18,Non classé,LNC
88149,Dommartin-Lès-Vallois,Pascal,LELARGE,M,1965-08-24,2020-05-18,Non classé,NC
88150,Dommartin-Sur-Vraine,Jean Marie,MARC,M,1959-01-01,2020-06-28,Non classé,NC
88151,Dompaire,Philippe,FERRATIER,M,1953-09-21,2020-05-18,Non classé,LNC
88152,Dompierre,Annie Jacqueline,FEVE,F,1951-11-16,2020-05-18,Non classé,NC
88153,Domptail,Michel,JACQUOT,M,1971-03-07,2020-05-18,Non classé,NC
88154,Domrémy-La-Pucelle,Véronique,THIOT,F,1961-09-10,2020-06-28,Non classé,NC
88155,Domvallier,Serge,VALANCE,M,1950-03-05,2020-06-28,Non classé,NC
88156,Doncières,Xavier,RICHARD,M,1976-06-11,2020-07-04,Non classé,NC
88157,Dounoux,Gilles,NEXON,M,1956-01-01,2020-05-18,Non classé,NC
88158,Eloyes,André,JACQUEMIN,M,1952-04-11,2020-05-18,Non classé,LNC
88159,Entre-Deux-Eaux,Dominique,DUHAUT,M,1955-09-12,2020-05-18,Non classé,NC
88160,Epinal,Patrick,NARDIN,M,1960-12-11,2020-06-28,Droite,LDVD
88161,Escles,Patrick,VAGNER,M,1956-12-24,2020-05-18,Non classé,NC
88162,Esley,Christelle,THIEBAUT,F,1973-08-17,2020-06-28,Non classé,NC
88163,Essegney,Eric,JACOTÉ,M,1956-12-04,2020-05-18,Non classé,NC
88164,Estrennes,Denis,MANGENOT,M,1960-08-11,2020-06-28,Non classé,NC
88165,Etival-Clairefontaine,Aurélien,BANSEPT,M,1988-07-14,2020-05-18,Non classé,LNC
88166,Evaux-Et-Ménil,Danielle,IZZILLO,F,1954-11-20,2020-06-28,Non classé,NC
88167,Faucompierre,Michel,PARADIS,M,1963-05-07,2020-05-18,Non classé,NC
88168,Fauconcourt,Stéphane,SIMONIN,M,1974-06-05,2020-06-28,Non classé,NC
88169,Fays,Anne-Marie,HUERTAS,F,1964-09-07,2020-05-18,Non classé,NC
88170,Ferdrupt,Etienne,COLIN,M,1947-04-22,2020-05-18,Non classé,NC
88171,Fignévelle,Daniel,BERNARD,M,1943-11-26,2020-05-18,Non classé,NC
88172,Fiménil,Lionel,STICKEIR,M,1968-02-18,2020-06-28,Non classé,NC
88173,Florémont,Jean-Noël,LOMBARD,M,1949-11-04,2020-05-18,Non classé,NC
88174,Fomerey,Nicolas,HUMBERT,M,1976-11-24,2020-05-18,Non classé,NC
88175,Fontenay,Jérôme,POIFOULOT,M,1977-11-11,2020-06-28,Non classé,NC
88176,Fontenoy-Le-Château,Patrick,VILMAR,M,1950-08-03,2020-05-18,Non classé,NC
88177,La Forge,Bernard,TOUSSAINT,M,1960-08-12,2020-06-28,Non classé,NC
88178,Les Forges,Daniel,MIDON,M,1960-03-05,2020-05-18,Non classé,LNC
88179,Fouchécourt,Hervé,SORET,M,1958-01-12,2020-05-18,Non classé,NC
88180,Frain,Claude,NICOLAS,M,1943-02-26,2020-06-28,Non classé,NC
88181,Fraize,Caroline,LEROGNON,F,1985-05-17,2020-06-28,Non classé,LNC
88182,Frapelle,Charline,PRINCE,F,1993-02-07,2020-05-18,Non classé,NC
88183,Frebécourt,Yvon,HUMBLOT,M,1950-10-25,2020-06-28,Non classé,NC
88184,Fremifontaine,Guy,DELAITE,M,1963-05-12,2020-05-18,Non classé,NC
88185,Frenelle-La-Grande,Christian,DENIS,M,1968-06-06,2020-05-18,Non classé,NC
88186,Frenelle-La-Petite,Jean-Claude,SANCIER,M,1955-10-02,2020-05-18,Non classé,NC
88187,Frénois,Gilles,GANTOIS,M,1948-12-07,2020-05-18,Non classé,NC
88188,Fresse-Sur-Moselle,Dominique,PEDUZZI,M,1964-11-18,2020-05-18,Non classé,LNC
88189,Fréville,Stéphane,LEBLANC,M,1959-03-05,2020-05-18,Non classé,NC
88190,Frizon,Luc,BEDIN,M,1956-01-01,2020-05-18,Non classé,NC
88192,Gelvécourt-Et-Adompt,Marc,GUILLER,M,1961-10-19,2020-05-18,Non classé,NC
88193,Gemaingoutte,Jacques,ROUYER,M,1941-11-17,2020-06-28,Non classé,NC
88194,Gemmelaincourt,Jean-Luc,YARDIN,M,1952-06-09,2022-02-06,,
88195,Gendreville,Alain René,MARTIN,M,1957-04-05,2020-05-18,Non classé,NC
88196,Gérardmer,Stessy,SPEISSMANN-MOZAS,M,1973-09-20,2020-06-28,,
88197,Gerbamont,Régis,VAXELAIRE,M,1980-08-01,2020-05-18,Non classé,NC
88198,Gerbépal,Bernard,THOMAS,M,1947-03-25,2020-05-18,Non classé,NC
88199,Gignéville,Jean-Paul,CHANAUX,M,1958-08-04,2020-05-18,Non classé,NC
88200,Gigney,Jérôme,THOMAS,M,1964-09-23,2020-05-18,Non classé,NC
88201,Girancourt,Yannick,VILLEMIN,M,1970-04-05,2020-05-18,Non classé,NC
88202,Gircourt-Lès-Viéville,Arnaud,JEANDEL,M,1973-12-29,2020-06-28,Non classé,NC
88203,Girecourt-Sur-Durbion,Catherine,HOLVECK,F,1981-03-22,2020-05-18,Non classé,NC
88205,Girmont-Val-D'Ajol,Patrick,VINCENT,M,1962-12-07,2020-05-18,Non classé,NC
88206,Gironcourt-Sur-Vraine,Joël,BRESSON,M,1951-03-28,2020-05-18,Non classé,NC
88208,Godoncourt,Jean-Luc,DURIEUX,M,1959-06-30,2020-05-18,Non classé,NC
88209,Golbey,Roger,ALEMANI,M,1957-06-29,2020-05-18,Gauche,LDVG
88210,Gorhey,Isabelle,LAURENT,F,1968-04-07,2020-05-18,Non classé,NC
88212,Grand,Didier,POILPRE,M,1967-01-17,2020-05-18,Non classé,NC
88213,La Grande-Fosse,Alain,HAASS,M,1964-01-08,2020-06-28,Non classé,NC
88214,Grandrupt-De-Bains,Francis,DIDIER,M,1963-07-24,2020-05-18,Non classé,NC
88215,Grandrupt,Christian,HARENZA,M,1950-06-08,2020-05-18,Non classé,NC
88216,Grandvillers,Charles,SCHLACHTER,M,1953-02-08,2020-05-18,Non classé,NC
88218,Granges-Aumontzey,Frédéric,THOMAS,M,1968-03-26,2020-05-18,Non classé,LNC
88219,Greux,Aurélie,PIERSON,F,1981-04-24,2020-05-18,Non classé,NC
88220,Grignoncourt,Julien,GRANDIEU,M,1982-08-19,2020-05-18,Non classé,NC
88221,Gruey-Lès-Surance,Marie-Odile,BEURNÉ,F,1952-06-16,2020-05-18,Non classé,NC
88222,Gugnécourt,Lucien,DEBLAY,M,1953-05-19,2020-05-18,Non classé,NC
88223,Gugney-Aux-Aulx,Rémy,VAUDOIS,M,1984-08-15,2020-05-18,Non classé,NC
88224,Hadigny-Les-Verrières,Thierry,SOLER,M,1966-09-07,2020-05-18,Non classé,NC
88225,Hadol,Jean-François,CLASQUIN,M,1953-03-10,2020-05-18,Non classé,LNC
88226,Hagécourt,Philippe,TISSIER,M,1957-03-27,2020-06-28,Non classé,NC
88227,Hagnéville-Et-Roncourt,Katia,VOIRIN,F,1963-05-12,2020-05-18,Non classé,NC
88228,Haillainville,Bernard,LAURENT,M,1948-02-12,2020-05-18,Non classé,NC
88229,Harchéchamp,Thierry,CALIN,M,1968-01-28,2020-06-28,Non classé,NC
88230,Hardancourt,Hervé,BERTRAND,M,1975-03-25,2020-05-18,Non classé,NC
88231,Haréville,Maurice,GROSSE,M,1947-07-05,2020-05-18,Non classé,NC
88232,Harmonville,Stéphane,PHILIPPE,M,1972-07-06,2020-05-18,Non classé,NC
88233,Harol,Gérard,AUBRY,M,1958-09-03,2020-05-18,Non classé,NC
88236,La Haye,Patrick,CASADEVALL,M,1964-06-19,2020-05-18,Non classé,NC
88237,Hennecourt,Christine,ADAM,F,1961-05-25,2020-05-18,Non classé,NC
88238,Hennezel,Jean-Luc,BISCHOFF,M,1954-09-21,2020-05-18,Non classé,NC
88239,Hergugney,Jean-Luc,THIERY,M,1959-05-16,2020-05-18,Non classé,NC
88240,Herpelmont,Raphaël,MANGIN,M,1974-04-01,2020-05-18,Non classé,NC
88241,Houécourt,Christian,PREVOT,M,1944-11-08,2020-05-18,Non classé,NC
88242,Houéville,Damien,LARGES,M,1975-08-02,2020-05-18,Non classé,NC
88243,Housseras,Jean Christophe,TIHAY,M,1959-11-03,2020-05-18,Non classé,NC
88244,La Houssière,Jean Paul,BOULANGER,M,1951-02-05,2020-06-28,Non classé,NC
88245,Hurbache,Patrick,VILLAUME,M,1956-02-06,2020-05-18,Non classé,NC
88246,Hymont,Christine,ROUYER,F,1956-02-24,2020-06-28,Non classé,NC
88247,Igney,Sandrine,QUEYREYRE,F,1969-05-15,2020-06-28,Non classé,LNC
88248,Isches,Daniel,GARCIN,M,1954-03-23,2020-05-18,Non classé,NC
88249,Jainvillotte,Sandra,COMOLLI-GRANDVUILLEMIN,F,1963-05-09,2020-05-18,,
88250,Jarménil,Dominique,PAGELOT,M,1955-06-29,2020-05-18,Non classé,NC
88251,Jeanménil,Dominique,GEORGÉ,M,1947-01-21,2020-05-18,Non classé,LNC
88252,Jésonville,Myriam,MATHEY,F,1967-10-01,2020-05-18,Non classé,NC
88253,Jeuxey,Oreste,TIMOTEO,M,1958-12-30,2020-05-18,Non classé,NC
88254,Jorxey,Philippe,CHERPITEL,M,1964-01-17,2020-05-18,Non classé,NC
88255,Jubainville,Lys,TULPIN,F,1972-10-31,2020-05-18,Non classé,NC
88256,Jussarupt,Marie-Bénédicte,ANTOINE,F,1970-08-06,2020-05-18,Non classé,NC
88257,Juvaincourt,Anne,JACOPIN,F,1981-06-09,2024-02-11,Non classé,NC
88258,Lamarche,Daniel,VAGNÉ,M,1949-08-14,2020-05-18,Non classé,NC
88259,Landaville,Christian,ALBERTI,M,1954-10-18,2020-05-18,Non classé,NC
88260,Langley,Jean-Luc,CHAUDY,M,1951-07-15,2020-05-18,Non classé,NC
88261,Laval-Sur-Vologne,Stéphane,PAUCHARD,M,1961-12-21,2020-05-18,Non classé,NC
88262,Laveline-Devant-Bruyères,Allégra,FLEURENCE,F,1978-10-24,2020-06-28,Non classé,NC
88263,Laveline-Du-Houx,Pascal,PARMENTELAT,M,1963-04-09,2020-06-28,Non classé,NC
88264,Légéville-Et-Bonfays,François,COLIN,M,1990-09-01,2020-05-18,Non classé,NC
88265,Lemmecourt,Laurent,GALAND,M,1967-05-22,2020-06-28,Non classé,NC
88266,Lépanges-Sur-Vologne,Virginie,GREMILLET,F,1970-06-25,2020-05-18,Non classé,NC
88267,Lerrain,Frédéric,BALAUD,M,1963-12-17,2020-05-18,Non classé,NC
88268,Lesseux,Raoul,PARTAGE,M,1955-07-13,2020-05-18,Non classé,NC
88269,Liézey,Damien,DESCOUPS,M,1974-09-03,2020-05-18,Non classé,NC
88270,Liffol-Le-Grand,Cyril,VIDOT,M,1972-08-29,2020-05-18,Non classé,LNC
88271,Lignéville,Gilbert,BOGARD,M,1961-11-12,2020-05-18,Non classé,NC
88272,Lironcourt,Dominique,MOUGIN,M,1955-10-09,2020-05-18,Non classé,NC
88273,Longchamp,Emilie,SIVADON,F,1973-06-27,2020-05-18,Non classé,NC
88274,Longchamp-Sous-Châtenois,Noël,SAVARIT,M,1964-12-30,2020-05-18,Non classé,NC
88275,Lubine,Laurent,PARISSE,M,1979-01-18,2020-06-28,Non classé,NC
88276,Lusse,Gérard,ROUDOT,M,1951-06-06,2020-05-18,Non classé,NC
88277,Luvigny,Guillaume,PRUNIER,M,1979-10-16,2020-05-18,Non classé,NC
88278,Maconcourt,Jean-Noël,LAPREVOTTE,M,1953-12-17,2020-05-18,Non classé,NC
88279,Madecourt,Dominique,SERDET,F,1957-11-13,2020-06-28,Non classé,NC
88280,Madegney,Thierry Jacquy Roger,CHAPELIER,M,1965-07-07,2020-05-18,Non classé,NC
88281,Madonne-Et-Lamerey,Alain,MOUROT,M,1958-09-06,2020-05-18,Non classé,NC
88283,Malaincourt,Daniel,DEPERNET,M,1960-12-14,2020-05-18,Non classé,NC
88284,Mandray,Emmanuel,LAURENT,M,1967-04-09,2020-05-18,Non classé,NC
88285,Mandres-Sur-Vair,Daniel,THIRIAT,M,1949-03-04,2020-05-18,Non classé,NC
88286,Marainville-Sur-Madon,Anne,SIMONIN,F,1957-03-24,2020-05-18,Non classé,NC
88287,Marey,Yves,GATTO,M,1964-01-07,2020-05-18,Non classé,NC
88288,Maroncourt,Kevin,BRÉGEOT,M,1991-06-26,2020-05-18,Non classé,NC
88289,Martigny-Les-Bains,Didier,HUMBERT,M,1961-08-24,2020-05-18,Non classé,NC
88290,Martigny-Les-Gerbonvaux,Jenny,WILLEMIN,F,1984-08-07,2020-05-18,Non classé,NC
88291,Martinvelle,Monique,ROCHE,F,1944-12-17,2020-05-18,Non classé,NC
88292,Mattaincourt,Joris,HURIOT,M,1992-12-29,2020-05-18,Non classé,NC
88293,Maxey-Sur-Meuse,Pascal,JACQUINET,M,1954-02-14,2020-06-28,Non classé,NC
88294,Mazeley,Pascal,DUGRAVOT,M,1963-10-11,2020-05-18,Non classé,NC
88295,Mazirot,Dominique,MAILLARD,M,1960-08-29,2020-05-18,Non classé,NC
88296,Médonville,Patricia,PECH,F,1958-08-07,2020-05-18,Non classé,NC
88297,Méménil,Jean-Charles,COLLOT,M,1960-12-28,2020-06-28,Non classé,NC
88298,Ménarmont,Patrick,PIERILLAS,M,1951-04-03,2020-05-18,Non classé,NC
88299,Ménil-En-Xaintois,Didier,DRUAUX,M,1958-03-15,2020-05-18,Non classé,NC
88300,Ménil-De-Senones,Daniel,LALLEMAND,M,1960-05-03,2020-05-18,Non classé,NC
88301,Ménil-Sur-Belvitte,Emmanuel,PARVÉ,M,1974-04-01,2020-05-18,Non classé,NC
88302,Le Ménil,Jean-François,VIRY,M,1947-01-25,2020-05-18,Non classé,LNC
88303,Midrevaux,Bernard,MARTIN,M,1963-07-11,2020-05-18,Non classé,NC
88304,Mirecourt,Yves,SÉJOURNÉ,M,1957-03-30,2020-05-18,Centre,LDVC
88305,Moncel-Sur-Vair,Jean-Philippe,HOFER,M,1950-11-10,2020-05-18,Non classé,NC
88306,Le Mont,Patrick,HERRIOT,M,1961-03-08,2020-05-18,Non classé,NC
88307,Mont-Lès-Lamarche,Jean Paul,PETIT,M,1952-01-25,2020-05-18,Non classé,NC
88308,Mont-Lès-Neufchâteau,Marcial,TORRAILLE,M,1959-08-26,2020-05-18,Non classé,NC
88309,Monthureux-Le-Sec,Bernard,POTHIER,M,1956-10-18,2020-05-18,Non classé,NC
88310,Monthureux-Sur-Saône,Pierre,SYLVESTRE,M,1958-10-10,2020-05-18,Non classé,NC
88311,Montmotier,Jean-Pierre,POIROT,M,1961-11-14,2020-05-18,Non classé,NC
88312,Morelmaison,Jean-Jacques,MIATTA,M,1954-03-24,2020-05-18,Non classé,NC
88313,Moriville,Alain,GAMET,M,1955-07-20,2020-05-18,Non classé,NC
88314,Morizécourt,Alexandre,DESTRIGNEVILLE,M,1986-08-05,2020-05-18,Non classé,NC
88315,Mortagne,Lionel,LECLERC,M,1960-06-08,2020-05-18,Non classé,NC
88316,Morville,Michel,VOIRIOT,M,1948-04-24,2020-05-18,Non classé,NC
88317,Moussey,Bertrand,KLEIN,M,1950-05-21,2020-05-18,Non classé,NC
88318,Moyemont,Patrice,HERBÉ,M,1975-08-13,2020-06-28,Non classé,NC
88319,Moyenmoutier,Jean,HIRLI,M,1968-05-27,2020-05-18,Non classé,LNC
88320,Nayemont-Les-Fosses,Annabelle,SOUDIERE,F,1968-06-07,2020-05-18,Non classé,NC
88321,Neufchâteau,Simon,LECLERC,M,1979-05-30,2025-01-01,Droite,LDVD
88322,La Neuveville-Devant-Lépanges,Damien,ADAM,M,1976-10-20,2020-05-18,Non classé,NC
88324,La Neuveville-Sous-Châtenois,Nadine,HENRY,F,1964-10-28,2020-05-18,Non classé,NC
88325,La Neuveville-Sous-Montfort,Francis,DEHON,M,1974-09-04,2020-06-28,Non classé,NC
88326,Neuvillers-Sur-Fave,Daniel,TISSERAND,M,1946-04-18,2020-05-18,Non classé,NC
88327,Nomexy,Martine,BOULLIAT,F,1963-01-21,2020-05-18,Non classé,LNC
88328,Nompatelize,Annie,GERARDIN,F,1953-02-16,2020-05-18,Non classé,NC
88330,Nonville,Maurice,HATIER,M,1946-06-25,2020-05-18,Non classé,NC
88331,Nonzeville,Ludovic,DIDIERJEAN,M,1980-06-06,2020-05-18,Non classé,NC
88332,Norroy-Sur-Vair,Jean-Pierre,DIDIER,M,1954-11-01,2020-06-28,Non classé,NC
88333,Nossoncourt,Pierre,BAILLY,M,1955-02-18,2020-05-18,Non classé,NC
88334,Oëlleville,Yveline,HERBELOT,F,1952-01-13,2020-05-18,Non classé,NC
88335,Offroicourt,Nathalie,BRABIS,F,1965-02-13,2020-06-28,Non classé,NC
88336,Ollainville,Pauline,MIRE,F,1991-01-16,2020-06-28,Non classé,NC
88338,Ortoncourt,Yannick,COLIN,M,1975-09-24,2020-06-28,Non classé,NC
88340,Padoux,Bruno,HUGUENIN,M,1955-07-04,2020-05-18,Non classé,NC
88341,Pair-Et-Grandrupt,Jean-Marie,GLE,M,1953-09-13,2020-05-18,Non classé,NC
88342,Pallegney,Michel,EMERAUX,M,1951-08-17,2020-06-28,Non classé,NC
88343,Parey-Sous-Montfort,Sullyvan,GERARD,M,1982-02-12,2020-06-28,Non classé,NC
88344,Pargny-Sous-Mureau,Hervé,BIDAL,M,1957-12-08,2020-05-18,Non classé,NC
88345,La Petite-Fosse,Jean-Marie,CUNY,M,1950-03-07,2020-05-18,Non classé,NC
88346,La Petite-Raon,Jean,RABOLT,M,1950-06-27,2020-05-18,Non classé,NC
88347,Pierrefitte,Laurent,HAYOTTE,M,1971-10-18,2020-05-18,Non classé,NC
88348,Pierrepont-Sur-L'Arentèle,Claude,HUSSON,M,1964-10-15,2020-05-18,Non classé,NC
88349,Plainfaing,Patrick,LALEVÉE,M,1963-03-11,2020-05-18,Non classé,LNC
88350,Pleuvezain,Denis,ROLIN,M,1952-07-01,2020-06-28,Non classé,NC
88351,Plombières-Les-Bains,Lydie,BARBAUX,F,1973-11-12,2020-05-18,Non classé,LNC
88352,Pompierre,Philippe,BRISSÉ,M,1961-12-15,2020-05-18,Non classé,NC
88353,Pont-Lès-Bonfays,Jacques,LALLOZ,M,1950-08-20,2020-05-18,Non classé,NC
88354,Pont-Sur-Madon,David,PREVOT-PIERRE,M,1970-08-03,2020-06-28,Non classé,NC
88355,Portieux,Christelle,PAILLARD,F,1967-10-23,2020-06-28,Non classé,LNC
88356,Les Poulières,Jean-Luc,THIRIET,M,1952-08-01,2020-05-18,Non classé,NC
88357,Poussay,Philippe,LARCHER,M,1955-10-14,2020-05-18,Non classé,NC
88358,Pouxeux,Jean-Louis,THOMAS,M,1948-11-13,2020-06-28,Non classé,LNC
88359,Prey,Francis,HAAS,M,1952-08-09,2020-05-18,Non classé,NC
88360,Provenchères-Lès-Darney,René,THIERY,M,1958-12-04,2020-06-28,Non classé,NC
88361,Provenchères-Et-Colroy,Steeves,BRENET,M,1977-05-07,2020-05-18,Non classé,LNC
88362,Le Puid,Régine,THOMAS CHINOUILH,F,1959-12-02,2020-05-18,Non classé,NC
88363,Punerot,Agathe,TISSERON-CHOGNOT,F,1978-01-14,2020-06-28,Non classé,NC
88364,Puzieux,Philippe,NICOLAS,M,1956-07-01,2020-05-18,Non classé,NC
88365,Racécourt,Joachim,FRANQUEVILLE,M,1971-08-30,2020-05-18,Non classé,NC
88366,Rainville,Patrice,NOVIANT,M,1956-05-22,2020-05-18,Non classé,NC
88367,Rambervillers,Claude,BOURDON,F,1959-08-31,2024-04-28,,
88368,Ramecourt,Laurent,COMESSE,M,1964-01-23,2020-05-18,Non classé,NC
